credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose
1,0,237,11,20,767,4440,5720,11,0,0,0,0,major_purchase
1,0,914,11,18,667,5160,15109,78,1,0,0,0,debt_consolidation
1,0,94,11,23,682,4770,30423,66,1,0,1,0,credit_card
1,0,791,12,13,792,6780,23092,26,0,0,0,0,debt_consolidation
1,0,330,11,15,727,3030,16077,55,0,0,0,0,all_other
1,0,291,10,14,667,5370,9713,64,1,1,0,0,debt_consolidation
1,0,751,11,24,707,4699,13236,61,0,0,0,0,credit_card
1,0,164,10,3,717,1860,1124,10,1,0,0,0,all_other
1,0,190,11,23,742,5310,3676,10,1,0,0,0,debt_consolidation
1,0,808,11,22,742,8617,100842,34,1,0,0,0,debt_consolidation
1,0,336,11,22,697,4560,22259,67,0,0,0,0,all_other
1,0,102,11,6,672,6770,3275,21,1,3,0,0,debt_consolidation
1,0,442,11,14,727,4813,22837,79,0,0,0,0,debt_consolidation
1,0,518,11,5,752,5909,3252,25,1,0,0,0,credit_card
1,0,696,11,18,722,3181,26636,62,1,0,0,0,debt_consolidation
1,0,518,12,22,747,4620,29860,48,0,0,0,0,debt_consolidation
1,0,804,12,11,762,5343,55622,40,0,0,0,0,debt_consolidation
1,0,445,12,16,762,4770,60767,80,0,0,0,0,debt_consolidation
1,0,404,10,22,737,4559,7370,86,1,0,0,1,debt_consolidation
1,0,253,11,8,692,2430,8959,97,1,0,0,0,all_other
1,0,167,11,21,707,4590,0,0,0,0,0,1,debt_consolidation
1,0,318,14,2,752,3570,10490,41,0,0,0,0,debt_consolidation
1,0,837,12,11,732,5611,33383,63,1,0,0,0,all_other
1,0,191,12,10,727,4560,10465,44,0,0,0,1,all_other
1,0,78,10,20,762,3301,11873,15,0,0,0,0,all_other
1,0,340,11,22,687,5190,10046,46,0,0,0,0,debt_consolidation
1,0,203,11,14,757,3690,10257,24,0,0,0,0,all_other
1,0,599,11,11,722,4491,28960,22,1,0,0,0,credit_card
1,0,879,12,11,732,6210,33107,99,1,0,0,0,debt_consolidation
1,0,710,11,16,672,7200,14977,37,0,2,0,0,debt_consolidation
1,0,663,11,20,737,4890,41347,57,2,0,0,0,debt_consolidation
1,0,153,11,5,767,5073,10788,28,1,0,0,0,all_other
1,0,663,11,11,737,5040,2261,18,0,0,0,1,debt_consolidation
1,0,666,11,24,727,5520,38043,53,1,0,0,0,credit_card
1,0,127,11,19,722,5430,4692,35,0,0,0,0,credit_card
1,0,318,11,8,737,5160,6525,8,3,0,0,0,credit_card
1,0,222,10,16,672,2430,7893,59,1,0,0,0,debt_consolidation
1,0,249,11,19,707,2928,8652,30,2,1,0,0,debt_consolidation
1,0,402,11,23,702,4470,25498,65,2,0,0,0,credit_card
1,0,181,10,12,707,3280,5282,30,3,0,0,0,all_other
1,0,51,11,21,667,9840,19112,82,1,0,0,0,all_other
1,0,808,11,17,737,4111,28559,73,0,0,0,1,debt_consolidation
1,0,832,12,3,757,9780,10227,40,1,0,0,0,debt_consolidation
1,0,309,11,3,662,3420,7427,81,0,0,0,0,all_other
1,0,246,11,7,762,4770,6126,21,1,0,0,0,debt_consolidation
1,0,254,11,9,742,5730,21275,50,0,0,0,0,home_improvement
1,0,155,11,14,777,4020,37803,35,0,0,0,0,debt_consolidation
1,0,164,11,13,742,1950,5238,73,0,0,0,0,credit_card
1,0,233,11,16,702,5640,15239,82,0,0,0,0,credit_card
1,0,295,11,10,732,5460,9305,26,0,1,0,0,debt_consolidation
1,0,133,11,20,697,3210,20908,68,2,0,0,0,major_purchase
1,0,713,12,14,707,6270,25547,32,0,0,0,0,credit_card
1,0,239,10,21,717,3331,6528,72,0,0,0,0,debt_consolidation
1,0,766,11,9,742,3990,26552,49,2,0,0,1,credit_card
1,0,735,11,7,667,1830,1820,42,2,1,0,1,all_other
1,0,190,11,13,757,2370,119,0,1,0,0,0,credit_card
1,0,525,11,7,747,7020,14914,56,1,0,0,0,debt_consolidation
1,0,696,11,9,697,2610,11219,32,0,1,0,0,debt_consolidation
1,0,656,11,11,777,3000,1126,8,0,0,0,0,all_other
1,0,149,10,1,792,3511,117,8,5,0,0,0,all_other
1,0,200,10,18,752,3210,7994,25,0,0,0,0,debt_consolidation
1,0,316,11,15,757,6210,15889,43,0,0,0,0,credit_card
1,0,158,12,23,697,5520,24235,74,1,0,0,0,debt_consolidation
1,0,137,10,11,672,1590,2816,52,0,1,0,0,debt_consolidation
1,0,290,11,16,697,1980,13013,66,1,0,0,1,debt_consolidation
1,0,62,11,10,757,4351,3370,12,0,0,0,0,all_other
1,0,190,10,9,762,2850,21,0,0,0,0,0,debt_consolidation
1,0,837,11,14,732,6275,25036,45,3,0,0,0,debt_consolidation
1,0,534,11,14,667,5460,21756,76,0,1,0,0,debt_consolidation
1,0,608,11,19,702,4838,4556,47,1,0,0,0,all_other
1,0,251,11,4,697,2610,6644,45,1,0,0,0,educational
1,0,268,10,19,692,1950,11664,61,0,0,0,0,debt_consolidation
1,0,286,11,16,737,4050,9348,22,3,0,0,0,all_other
1,0,82,11,6,712,2646,6252,64,3,0,0,0,credit_card
1,0,669,12,3,717,4380,3670,19,0,0,0,0,home_improvement
1,0,82,10,21,732,7560,6704,99,1,0,0,1,all_other
1,0,237,11,14,687,6960,19351,90,0,1,0,0,debt_consolidation
1,0,336,10,12,717,2310,5348,76,1,0,0,0,home_improvement
1,0,102,12,10,677,1710,4041,88,2,0,0,0,all_other
1,0,836,11,14,682,8700,15268,58,0,0,1,0,all_other
1,0,118,11,14,707,3660,20870,96,0,0,0,0,major_purchase
1,0,316,11,14,752,5910,10862,28,2,0,0,0,all_other
1,0,140,9,3,667,1710,894,60,1,0,0,0,all_other
1,0,312,11,3,777,9570,11381,35,0,0,0,0,all_other
1,0,286,10,5,737,1860,2354,24,0,0,0,0,all_other
1,0,717,11,18,697,4920,14533,81,0,0,0,1,all_other
1,0,638,12,17,682,4230,19780,49,0,0,0,0,credit_card
1,0,175,11,14,727,2702,5677,33,1,0,0,0,credit_card
1,0,159,11,13,742,2130,4676,18,0,0,0,0,educational
1,0,169,11,13,717,3330,14953,98,0,0,0,1,all_other
1,0,67,11,4,687,3600,3021,18,1,0,0,0,debt_consolidation
1,0,67,11,15,692,2250,7975,68,1,0,0,0,all_other
1,0,338,11,7,692,2070,7408,32,2,0,0,0,credit_card
1,0,94,11,1,662,2029,2106,92,3,0,0,1,all_other
1,0,70,11,7,667,2709,0,0,1,0,0,0,home_improvement
1,0,168,10,18,682,9600,7790,82,3,0,0,0,all_other
1,0,336,10,8,697,3750,1303,18,0,1,0,0,all_other
1,0,172,12,12,667,2670,28370,40,2,0,0,0,educational
1,0,199,11,19,717,5040,15638,93,1,0,0,1,all_other
1,0,412,10,11,682,1620,9106,53,0,0,0,0,debt_consolidation
1,0,666,11,10,727,6000,30611,81,2,0,0,0,credit_card
1,0,177,11,14,707,5490,73241,98,0,0,0,0,credit_card
1,0,870,11,1,797,6510,3656,12,1,0,0,0,small_business
1,0,159,11,15,732,6212,83356,42,0,0,0,0,credit_card
1,0,615,11,17,697,3720,1887,94,0,0,0,0,all_other
1,0,107,10,20,697,4620,1568,71,2,0,1,0,all_other
1,0,99,11,24,697,7380,17829,66,3,0,0,1,all_other
1,0,111,11,16,722,3870,10659,76,0,0,0,1,all_other
1,0,554,12,10,692,4500,34896,88,2,0,0,0,debt_consolidation
1,0,720,12,20,672,4080,34863,91,1,0,1,0,debt_consolidation
1,0,316,11,15,757,5100,15315,41,0,0,0,0,credit_card
1,0,243,11,14,682,6210,23079,75,0,0,0,0,debt_consolidation
1,0,333,11,10,712,4033,8753,49,0,0,0,0,debt_consolidation
1,0,242,11,14,687,1860,1068,11,0,0,0,0,all_other
1,0,341,11,22,707,5550,19641,86,0,0,0,0,debt_consolidation
1,0,669,11,3,747,3570,6621,76,2,0,0,0,home_improvement
1,0,168,11,20,682,3930,2035,40,2,1,0,0,major_purchase
1,0,389,10,13,752,6870,15954,41,1,0,0,0,debt_consolidation
1,0,256,10,14,682,2010,13089,69,0,0,0,0,debt_consolidation
1,0,83,11,22,687,4380,14589,35,1,0,0,1,all_other
1,0,832,11,22,742,5411,44790,35,1,0,0,0,credit_card
1,0,125,12,6,787,4230,337,2,0,0,0,0,all_other
1,0,324,12,11,692,4770,4533,14,0,4,0,0,all_other
1,0,756,11,6,672,1440,500,83,1,0,0,0,small_business
1,0,173,10,15,672,4800,11886,90,0,0,0,0,debt_consolidation
1,0,844,12,7,727,4778,17161,26,1,1,0,0,small_business
1,0,485,10,15,747,4771,11423,68,0,0,0,0,debt_consolidation
1,0,417,11,20,717,3660,10682,55,0,0,0,0,debt_consolidation
1,0,117,11,18,712,4770,6381,66,1,0,1,0,all_other
1,0,510,11,17,692,2850,13030,67,1,0,0,0,credit_card
1,0,199,11,3,707,3330,7269,39,0,0,0,0,debt_consolidation
1,0,137,11,10,667,5100,2822,37,1,0,0,0,all_other
1,0,329,12,20,702,3660,10288,64,0,0,0,0,debt_consolidation
1,0,557,11,2,717,4740,491,98,0,0,0,0,small_business
1,0,690,11,10,687,6780,239,4,1,0,0,0,home_improvement
1,0,400,11,18,707,7170,17035,59,1,0,0,0,debt_consolidation
1,0,257,10,17,707,2130,11212,44,1,0,0,0,debt_consolidation
1,0,381,11,10,767,3810,4553,15,0,0,0,0,debt_consolidation
1,0,398,11,2,717,4590,5652,22,0,0,0,0,debt_consolidation
1,0,348,10,19,667,4980,9092,68,1,0,0,0,debt_consolidation
1,0,381,11,3,782,5405,6877,20,0,0,0,0,debt_consolidation
1,0,48,11,7,717,11400,2504,21,0,1,0,0,major_purchase
1,0,222,11,18,742,2670,5416,55,0,0,0,0,debt_consolidation
1,0,477,11,20,802,6510,3823,9,0,0,0,0,major_purchase
1,0,446,11,24,687,4440,24119,92,0,0,0,0,all_other
1,0,840,11,22,687,8189,43703,78,0,0,0,0,debt_consolidation
1,0,598,12,24,692,6965,51344,82,1,0,0,0,debt_consolidation
1,0,33,10,20,682,2460,1697,40,1,0,0,0,all_other
1,0,141,10,18,687,2700,3368,33,2,0,0,0,all_other
1,0,844,11,24,692,4290,26324,87,0,0,0,0,debt_consolidation
1,0,336,10,21,707,5100,14096,86,1,0,0,0,debt_consolidation
1,0,165,11,9,712,5190,1885,20,0,0,1,1,debt_consolidation
1,0,250,11,15,812,10320,3950,5,0,0,0,0,credit_card
1,0,187,12,7,762,5880,7903,25,0,0,0,0,credit_card
1,0,284,12,10,767,6930,126088,27,0,0,0,0,debt_consolidation
1,0,168,11,20,697,2760,5066,84,1,0,0,0,debt_consolidation
1,0,140,11,13,782,3812,8432,20,1,0,0,0,all_other
1,0,527,11,10,667,4410,16486,53,0,0,0,0,debt_consolidation
1,0,608,11,12,732,3900,4646,55,1,0,0,1,all_other
1,0,198,11,18,712,4050,21384,82,0,0,0,0,debt_consolidation
1,0,804,12,3,767,6314,5444,10,0,0,0,0,debt_consolidation
1,0,288,11,9,667,1200,1825,68,3,1,0,0,major_purchase
1,0,127,10,4,722,4079,1146,19,0,0,0,0,all_other
1,0,528,12,8,682,7650,27205,88,0,1,0,0,credit_card
1,0,875,11,4,742,2880,7783,23,2,0,0,0,small_business
1,0,381,11,10,752,3755,700,5,3,0,0,0,all_other
1,0,227,10,15,662,4290,4357,93,1,0,0,1,debt_consolidation
1,0,106,12,7,722,3990,20002,68,0,0,0,0,all_other
1,0,525,11,22,707,3630,15556,81,0,0,0,0,debt_consolidation
1,0,159,11,14,767,3630,4463,29,0,0,0,0,credit_card
1,0,214,11,18,697,7230,6917,74,0,0,0,0,all_other
1,0,170,10,14,697,3480,233,47,0,1,0,0,major_purchase
1,0,408,11,0,712,5970,440,8,1,0,0,0,debt_consolidation
1,0,530,11,10,732,9840,9082,35,2,2,0,0,all_other
1,0,105,10,5,732,2670,6383,47,0,0,0,0,debt_consolidation
1,0,119,11,16,672,7080,10977,71,0,0,2,0,major_purchase
1,0,198,11,12,707,4110,18103,60,3,0,0,0,credit_card
1,0,84,10,14,687,6780,7565,27,1,2,0,0,all_other
1,0,139,9,0,747,2970,0,0,2,0,0,0,all_other
1,0,624,11,11,717,5400,18632,98,0,0,0,0,debt_consolidation
1,0,318,11,8,737,4830,20574,38,2,0,0,0,debt_consolidation
1,0,187,11,16,762,8730,37397,29,0,0,0,0,debt_consolidation
1,0,99,11,14,697,3090,6297,77,1,0,0,0,debt_consolidation
1,0,243,11,13,662,5250,3294,70,1,0,0,1,debt_consolidation
1,0,497,11,12,732,3721,30697,56,0,0,0,0,home_improvement
1,0,269,11,5,692,8070,7710,35,0,2,0,0,debt_consolidation
1,0,312,11,8,777,3510,696,16,0,0,0,0,home_improvement
1,0,656,12,10,772,6120,26701,43,0,0,0,0,all_other
1,0,431,11,13,717,2220,14331,38,1,0,0,0,debt_consolidation
1,0,298,10,17,712,3030,13533,42,1,0,0,0,debt_consolidation
1,0,689,12,14,722,4291,13171,52,3,0,0,0,debt_consolidation
1,0,338,10,8,687,2280,8989,36,0,0,0,0,debt_consolidation
1,0,285,11,21,677,6270,55072,88,0,0,0,0,credit_card
1,0,286,11,21,737,5820,10325,30,0,0,1,0,all_other
1,0,172,10,17,742,5400,0,34,0,0,0,0,all_other
1,0,66,10,21,712,4350,560,70,3,1,0,0,all_other
1,0,99,11,24,712,5580,0,0,2,0,0,0,all_other
1,0,477,12,2,782,11010,8057,17,2,0,0,0,credit_card
1,0,173,10,24,662,2880,1451,47,0,1,0,1,all_other
1,0,326,11,13,677,4050,9164,47,1,0,0,0,all_other
1,0,412,11,2,732,3600,19898,36,2,0,0,0,credit_card
1,0,475,11,9,692,3540,10163,62,1,0,0,0,debt_consolidation
1,0,218,10,15,662,8490,4815,94,0,1,0,0,educational
1,0,381,12,16,757,12990,4779,17,0,0,0,0,debt_consolidation
1,0,477,12,13,777,10800,8118,6,0,0,0,0,debt_consolidation
1,0,294,12,12,667,4410,17267,29,3,0,0,0,all_other
1,0,143,10,14,762,2970,4659,30,0,0,0,0,debt_consolidation
1,0,397,12,4,772,5103,31141,0,2,0,0,1,home_improvement
1,0,54,9,21,712,1470,0,0,3,0,0,1,all_other
1,0,213,10,5,772,11040,14581,98,1,0,0,0,debt_consolidation
1,0,590,11,11,752,4320,22093,24,0,0,0,0,debt_consolidation
1,0,507,11,2,692,3602,17109,82,2,0,0,0,debt_consolidation
1,0,173,10,11,697,1230,2367,56,0,0,0,1,all_other
1,0,159,11,8,727,5280,6453,35,0,0,0,0,educational
1,0,156,10,17,752,2612,20385,18,0,0,0,0,educational
1,0,101,10,4,677,3150,1366,85,1,0,0,0,educational
1,0,168,10,9,692,2672,4434,31,3,1,0,0,major_purchase
1,0,120,10,5,792,7830,2456,8,3,0,0,0,credit_card
1,0,296,11,13,707,3570,9943,62,3,0,0,0,debt_consolidation
1,0,812,11,11,732,3961,7404,55,1,0,0,0,debt_consolidation
1,0,561,10,17,717,2040,0,0,1,1,0,0,debt_consolidation
1,0,572,11,18,717,3120,3629,82,0,0,0,0,all_other
1,0,336,12,21,717,5670,9470,31,1,0,0,0,debt_consolidation
1,0,333,10,25,707,2430,27735,42,3,0,0,1,all_other
1,0,522,11,12,682,1440,5365,79,0,0,0,0,debt_consolidation
1,0,225,11,1,697,1200,0,0,3,3,0,1,all_other
1,0,338,11,8,687,4290,14822,76,0,0,0,1,debt_consolidation
1,0,222,11,14,722,3750,1821,31,2,0,0,0,debt_consolidation
1,0,497,11,8,727,6150,12609,67,0,0,0,0,debt_consolidation
1,0,158,12,24,742,6240,57542,24,0,0,0,0,all_other
1,0,459,12,5,662,3300,7044,62,1,0,0,0,all_other
1,0,310,10,15,677,3690,3971,58,0,0,0,1,major_purchase
1,0,311,10,15,687,4573,4806,27,0,0,0,0,debt_consolidation
1,0,348,11,16,672,10845,17768,66,1,0,1,0,debt_consolidation
1,0,287,11,8,687,7950,4167,20,1,1,0,0,credit_card
1,0,343,11,1,692,4800,966,48,3,0,0,0,all_other
1,0,350,10,15,662,3810,11147,83,2,0,0,0,all_other
1,0,427,12,5,787,10260,12115,14,1,0,0,0,small_business
1,0,269,11,17,687,2970,4022,82,2,0,0,0,debt_consolidation
1,0,87,13,0,712,1710,0,53,1,0,0,0,major_purchase
1,0,368,11,17,707,10200,4877,46,2,0,0,0,credit_card
1,0,504,11,11,702,3630,23369,58,2,0,0,0,debt_consolidation
1,0,283,10,21,687,2191,8039,76,0,0,0,0,debt_consolidation
1,0,433,12,8,752,6240,1847,5,0,0,0,0,debt_consolidation
1,0,203,11,11,682,4410,20531,86,2,0,0,0,major_purchase
1,0,624,11,16,682,2610,17506,76,3,0,0,0,debt_consolidation
1,0,166,10,13,702,3960,2177,32,2,0,0,0,all_other
1,0,284,11,22,762,7830,9519,18,3,0,0,0,all_other
1,0,98,10,15,762,4800,543,54,0,0,0,0,debt_consolidation
1,0,862,11,23,712,4140,32484,53,0,0,0,0,debt_consolidation
1,0,599,11,14,717,3780,6683,56,0,0,0,1,major_purchase
1,0,340,12,21,682,4740,21476,38,2,1,0,0,all_other
1,0,172,10,19,667,3030,5134,78,1,0,0,1,debt_consolidation
1,0,247,11,3,707,1710,7786,30,0,0,0,0,small_business
1,0,237,12,7,777,8161,284,1,0,0,0,0,major_purchase
1,0,277,12,12,667,7027,18131,81,3,0,0,0,debt_consolidation
1,0,116,10,6,697,1170,1594,100,0,0,0,0,major_purchase
1,0,158,11,16,732,4110,7739,33,0,0,0,0,all_other
1,0,269,12,17,687,4140,43312,80,0,0,0,0,debt_consolidation
1,0,204,10,20,702,1920,4961,89,1,0,0,0,debt_consolidation
1,0,166,10,15,742,4804,3024,33,1,0,0,0,debt_consolidation
1,0,200,11,20,702,3750,9993,88,0,0,0,0,debt_consolidation
1,0,384,11,12,662,1512,6273,44,2,0,0,0,small_business
1,0,135,11,14,677,1920,8661,68,2,0,1,0,educational
1,0,93,11,23,777,7110,0,0,0,0,0,0,all_other
1,0,99,11,12,772,5790,2079,2,2,0,0,0,all_other
1,0,52,11,0,717,1920,490,2,2,0,0,0,credit_card
1,0,69,10,13,702,2520,14878,38,1,0,0,0,credit_card
1,0,278,11,6,712,2341,9033,33,1,0,0,0,debt_consolidation
1,0,348,11,7,662,4020,4082,61,2,0,0,0,home_improvement
1,0,190,11,20,667,5376,14103,58,0,0,0,0,all_other
1,0,683,12,22,697,3870,72682,65,1,0,0,0,debt_consolidation
1,0,107,11,13,672,4650,2041,73,0,0,0,0,major_purchase
1,0,32,14,1,717,2820,4202,11,2,0,0,0,debt_consolidation
1,0,32,11,11,757,9960,17069,11,1,0,0,0,educational
1,0,185,10,18,667,5130,6890,47,2,0,0,0,home_improvement
1,0,599,11,12,717,3240,64394,81,0,0,0,0,debt_consolidation
1,0,412,12,9,732,6600,4365,49,0,0,0,0,debt_consolidation
1,0,590,11,19,667,3810,9605,86,3,0,0,1,all_other
1,0,828,11,21,777,3662,1113,4,1,0,0,0,all_other
1,0,268,11,9,697,6060,7473,51,0,0,0,0,debt_consolidation
1,0,849,12,9,717,7140,19048,51,2,0,0,0,all_other
1,0,254,11,13,682,4153,8103,52,0,0,0,0,credit_card
1,0,431,11,24,712,2280,7834,55,0,0,0,0,debt_consolidation
1,0,135,10,23,677,1920,7679,39,1,0,0,0,debt_consolidation
1,0,148,11,0,772,5520,0,0,0,0,0,0,credit_card
1,0,125,10,5,662,2310,2188,91,0,1,0,1,all_other
1,0,316,12,9,802,5760,2890,5,0,0,0,0,all_other
1,0,31,11,0,752,2130,1641,4,1,0,0,0,major_purchase
1,0,81,10,20,787,4680,1940,24,0,0,0,0,major_purchase
1,0,686,11,17,712,3876,18061,78,1,0,0,0,debt_consolidation
1,0,186,11,3,772,5628,9649,18,1,0,0,0,all_other
1,0,312,14,1,807,11700,7729,13,0,0,0,0,all_other
1,0,169,11,3,687,1500,3062,33,1,0,0,1,debt_consolidation
1,0,406,10,4,767,3750,4809,43,0,0,0,0,debt_consolidation
1,0,328,12,11,722,8340,3441,42,3,0,0,0,credit_card
1,0,101,10,23,677,5310,8109,33,1,0,0,0,home_improvement
1,0,204,12,10,677,8430,43724,68,1,1,0,0,home_improvement
1,0,166,11,24,702,5460,8873,63,1,0,1,0,all_other
1,0,82,10,20,757,2280,1781,36,0,0,0,0,credit_card
1,0,406,11,2,697,2163,2032,38,1,0,0,0,all_other
1,0,172,11,9,692,3720,1999,54,3,0,0,1,home_improvement
1,0,549,11,13,687,5264,16799,75,1,1,0,0,credit_card
1,0,274,10,16,687,3330,811,54,0,0,0,0,all_other
1,0,216,11,15,677,4020,32213,48,2,0,0,0,major_purchase
1,0,131,10,24,697,2490,714,31,1,0,0,0,major_purchase
1,0,492,11,0,797,7080,0,0,1,0,0,0,all_other
1,0,478,11,7,752,7592,18003,35,5,0,0,0,debt_consolidation
1,0,156,12,6,752,5491,12174,22,0,0,0,0,major_purchase
1,0,85,11,17,672,3690,2271,87,1,1,0,0,debt_consolidation
1,0,34,10,8,667,1710,3449,69,1,0,0,0,all_other
1,0,168,11,22,677,4140,44084,65,1,0,0,0,debt_consolidation
1,0,318,12,6,737,2310,12077,72,1,0,0,0,debt_consolidation
1,0,832,11,18,742,4290,13263,36,0,0,0,0,credit_card
1,0,239,10,14,702,1230,373,41,0,0,0,0,debt_consolidation
1,0,32,10,2,737,2730,603,2,0,0,0,0,debt_consolidation
1,0,408,12,11,712,7139,21006,95,0,0,0,0,credit_card
1,0,510,12,9,687,3720,29988,83,0,0,0,0,debt_consolidation
1,0,540,11,7,692,4410,692,12,0,1,0,1,small_business
1,0,67,9,6,732,2310,1316,4,0,1,0,0,all_other
1,0,384,11,13,682,1927,11969,82,0,0,0,0,all_other
1,0,165,10,11,732,2612,4159,59,1,0,0,0,all_other
1,0,666,11,8,727,3180,10241,38,1,0,0,0,debt_consolidation
1,0,384,11,6,677,3990,9956,63,0,0,0,0,debt_consolidation
1,0,562,11,8,732,2160,21589,85,0,0,0,0,debt_consolidation
1,0,476,12,15,702,4140,27016,82,0,0,0,1,debt_consolidation
1,0,32,11,4,802,7350,3575,3,5,0,0,0,home_improvement
1,0,32,11,14,747,3690,23,0,1,0,0,0,all_other
1,0,515,12,1,687,2940,3098,72,0,0,0,0,all_other
1,0,112,11,1,737,10320,2907,22,0,0,0,0,major_purchase
1,0,102,10,15,712,1140,1442,15,3,0,0,0,all_other
1,0,381,11,1,787,5340,2740,2,2,0,0,0,all_other
1,0,563,11,19,722,3570,23333,74,0,0,0,0,small_business
1,0,832,11,10,742,7020,22915,24,1,0,0,0,debt_consolidation
1,0,234,11,6,742,1747,4212,10,0,0,0,0,all_other
1,0,270,11,19,682,4410,37175,83,2,0,0,0,debt_consolidation
1,0,269,12,16,687,7890,9832,81,3,1,0,0,all_other
1,0,78,10,23,727,12990,12003,54,1,0,0,0,credit_card
1,0,86,10,17,662,2250,1920,48,1,0,0,0,all_other
1,0,879,12,5,677,5077,13486,36,3,0,0,0,home_improvement
1,0,103,11,23,662,3608,1498,62,1,0,0,0,debt_consolidation
1,0,82,10,19,662,5220,2041,70,0,0,1,1,debt_consolidation
1,0,331,10,1,777,2700,86,7,4,0,0,0,home_improvement
1,0,184,10,2,697,4800,2077,65,2,2,0,1,small_business
1,0,282,11,15,712,2250,6444,42,0,0,0,0,debt_consolidation
1,0,400,12,4,717,4860,442,7,0,2,0,0,all_other
1,0,333,11,6,667,4920,11028,24,1,1,0,0,debt_consolidation
1,0,155,11,2,777,5250,8334,27,0,0,0,0,all_other
1,0,394,11,25,697,7380,9201,81,2,0,0,0,credit_card
1,0,102,11,18,682,4080,660,82,0,0,0,0,home_improvement
1,0,172,11,8,757,3360,5338,23,1,0,0,0,debt_consolidation
1,0,250,12,1,802,7141,2917,7,0,0,0,0,major_purchase
1,0,554,11,7,742,3720,9218,24,0,0,0,0,small_business
1,0,299,10,8,677,1522,7327,86,2,0,0,1,small_business
1,0,504,11,15,717,3060,15122,62,0,0,0,0,debt_consolidation
1,0,500,10,3,712,13023,1318,94,0,0,0,0,all_other
1,0,693,12,21,687,6990,93597,89,2,0,0,0,debt_consolidation
1,0,171,12,22,677,7050,53860,86,3,0,0,0,debt_consolidation
1,0,466,11,6,732,3660,13719,48,2,0,0,0,debt_consolidation
1,0,201,11,3,692,2670,2182,59,1,2,0,0,all_other
1,0,187,11,7,767,3601,3855,17,1,0,0,0,educational
1,0,340,11,21,687,5490,8751,76,0,0,0,1,debt_consolidation
1,0,31,11,4,762,3360,2387,7,1,0,0,0,all_other
1,0,172,11,10,732,4650,45340,62,1,0,0,0,debt_consolidation
1,0,33,11,24,707,3480,3990,15,0,0,1,0,all_other
1,0,431,11,1,772,2820,425,7,2,0,0,0,small_business
1,0,381,11,11,757,7806,18115,33,0,0,0,0,credit_card
1,0,348,11,5,777,5220,258,1,0,0,0,1,home_improvement
1,0,541,10,13,747,1140,29,0,2,0,0,1,small_business
1,0,381,11,15,762,3870,7937,19,3,0,0,0,home_improvement
1,0,599,12,9,722,5190,10433,46,0,0,1,0,debt_consolidation
1,0,172,11,2,667,4050,2771,16,0,0,0,0,debt_consolidation
1,0,203,10,9,737,4470,6143,56,1,0,0,1,debt_consolidation
1,0,866,11,24,707,10591,13580,48,3,0,0,0,debt_consolidation
1,0,164,11,13,722,4650,3768,43,0,0,0,0,debt_consolidation
1,0,465,11,24,707,5820,26418,85,0,0,0,1,debt_consolidation
1,0,50,11,17,687,6032,15333,95,1,0,0,0,major_purchase
1,0,35,10,14,667,1470,5802,70,0,0,0,0,all_other
1,0,512,12,7,697,8880,25641,92,0,1,0,0,debt_consolidation
1,0,451,11,18,792,5854,7353,27,0,0,0,0,debt_consolidation
1,0,49,10,7,737,2220,2217,34,1,0,0,1,all_other
1,0,247,10,4,672,1860,3722,93,0,0,0,0,all_other
1,0,268,11,8,697,2280,8217,68,0,0,0,0,debt_consolidation
1,0,646,11,16,737,6570,27414,62,2,0,0,0,credit_card
1,0,348,10,11,747,3720,9298,36,1,0,0,0,debt_consolidation
1,0,411,10,18,777,5970,10340,20,0,0,0,0,debt_consolidation
1,0,209,10,15,737,3450,4262,15,2,0,0,0,debt_consolidation
1,0,149,12,15,792,7320,4645,13,3,0,0,0,debt_consolidation
1,0,519,11,7,677,1590,10812,85,0,0,0,0,small_business
1,0,197,10,13,732,2550,1207,28,3,0,0,0,debt_consolidation
1,0,830,11,6,752,7230,0,0,0,0,0,0,debt_consolidation
1,0,316,12,2,787,6720,4,0,0,0,0,0,all_other
1,0,552,12,21,747,4110,81023,62,0,0,0,0,small_business
1,0,52,10,6,677,5040,5464,87,1,0,0,0,all_other
1,0,330,11,19,712,5130,7352,51,0,0,1,0,debt_consolidation
1,0,166,11,13,712,4710,48838,94,3,0,0,0,home_improvement
1,0,318,11,9,782,5943,3187,13,0,0,0,0,all_other
1,0,844,11,20,682,4823,31756,80,2,0,0,0,debt_consolidation
1,0,268,11,11,692,3963,9304,28,2,0,1,0,credit_card
1,0,33,10,1,692,2970,379,16,1,0,0,0,all_other
1,0,191,11,3,757,4830,7392,42,0,0,0,0,debt_consolidation
1,0,111,11,9,787,14580,194,3,0,0,0,1,home_improvement
1,0,286,10,8,752,2610,10308,35,1,0,0,0,credit_card
1,0,31,10,1,812,6030,753,2,0,0,0,0,all_other
1,0,253,10,22,757,5670,2815,8,0,0,0,0,debt_consolidation
1,0,426,11,14,742,4410,12878,51,1,0,0,0,all_other
1,0,223,10,16,672,3990,1562,58,3,0,1,1,home_improvement
1,0,356,11,13,762,4410,182,61,0,0,0,0,debt_consolidation
1,0,527,12,19,667,6420,30523,66,0,0,0,0,debt_consolidation
1,0,494,12,6,727,7260,24166,56,2,0,0,0,all_other
